上大號,590,81608,,,,3
二進制位元,124324,122911,,,,3
休息站,2353,69696,,,,3
依親,2774,80503,,,,3
健健美,130049,132874,,,,3
克難,4193,60140,,,,3
全球資源定址器,124058,127502,,,,3
全球資源定位器,124059,127499,,,,3
兩光,4478,916,,,,3
公親變事主,4729,109600,,,,3
勞動基準法,6215,109770,,,,3
勞工安全,125521,127021,,,,3
吊點滴,7654,59950,,,,3
向天公借膽,123374,125801,,,,3
呆水位,7894,61892,,,,3
員警,8399,80564,,,,3
喇舌,8662,1528,,,,3
圈投,9255,3101,,,,3
國小,9269,61354,,,,3
國民小學,9290,61358,,,,3
國際語音學字母,120714,17509,,,,3
地主國,9615,62599,,,,3
壓克力纖維,69832,6339,,,,3
外太空,10378,62568,,,,3
大陸妹,10931,64929,,,,3
大貓熊,61925,7366,,,,3
大身尪,130056,132932,,,,3
安太歲,12630,80718,,,,3
實作,122186,115841,,,,3
導向飛彈,13603,80315,,,,3
工安,63276,7441,,,,3
已開發國家,14450,58478,,,,3
市公所,67929,7704,,,,3
師丈,14580,65185,,,,3
幽靈人口,14960,65470,,,,3
建照,15234,65559,,,,3
役男,15593,65912,,,,3
後撞力,121088,25634,,,,3
悠遊卡,16716,66842,,,,3
惡性補習,62514,7705,,,,3
慕斯,17191,80215,,,,3
抓包,18113,60305,,,,3
抽當,121790,126658,,,,3
拉抬,18276,81395,,,,3
整備士,20810,4926,,,,3
數位人,20748,4938,,,,3
方帽,21144,80429,,,,3
映像管,21513,68900,,,,3
春安工作,125117,128021,,,,3
更生族,21956,8818,,,,3
替代役,22032,81131,,,,3
本土劇,22449,80641,,,,3
核示,22923,69474,,,,3
核備,22939,69526,,,,3
條碼閱讀機,23163,69671,,,,3
榮民,23347,69738,,,,3
機上盒,122534,121110,,,,3
民族掃墓節,123256,127853,,,,3
民代,24537,89801,,,,3
渴羨,26459,80906,,,,3
溜溜球,26642,3630,,,,3
灌救,27120,80913,,,,3
無給職,27553,70532,,,,3
營隊,27990,70263,,,,3
片利共生,124531,131971,,,,3
版模,28175,80921,,,,3
牛肉秀,28224,70444,,,,3
特洛依木馬,124055,130859,,,,3
特別護士,28342,70215,,,,3
生理時鐘,29323,70443,,,,3
生物時鐘,67801,86734,,,,3
界面活性劑,123286,129418,,,,3
硬拗,31421,81132,,,,3
秀約,32024,80539,,,,3
空中學校,32387,70294,,,,3
立委,32601,70332,,,,3
粉彩畫,33169,70544,,,,3
級任導師,33609,70662,,,,3
綜所稅,122801,130910,,,,3
耶誕節,35180,80036,,,,3
肉燥,122024,129780,,,,3
胡拉圈,125173,131150,,,,3
腦波圖,66379,87375,,,,3
自小客車,36157,81183,,,,3
菜頭,37394,71153,,,,3
董座,37518,81195,,,,3
螢幕,38256,61685,,,,3
西瓜偎大邊,123386,127138,,,,3
西裝裙,129557,122320,,,,3
觀光事業,39236,90330,,,,3
觀念型態,126226,128936,,,,3
訓導處,39478,20074,,,,3
謝票,40211,80426,,,,3
警局,40326,86239,,,,3
貨卡,40745,80471,,,,3
超音波,41330,71229,,,,3
跨距,41480,71306,,,,3
農耕隊,66470,87644,,,,3
選舉秀,43472,87933,,,,3
選戰,43469,77834,,,,3
里肌肉,43934,71364,,,,3
重機,122306,130913,,,,3
阿沙力,122951,128871,,,,3
阿巴桑,45204,60641,,,,3
陣頭,45360,113753,,,,3
零成長,122449,120937,,,,3
電碗,46213,87516,,,,3
電傳視訊,46221,71761,,,,3
點燈器,129717,126179,,,,3
龜笑鱉無尾,123473,127213,,,,3
七爺八爺,359,57965,,,,3
三不五時,393,58204,,,,3
上小號,593,81600,,,,3
二專,62563,5181,,,,3
人類免疫缺失症病毒,123850,123127,,,,3
人類免疫缺乏病毒,129575,123175,,,,3
代誌,2221,109316,,,,3
仿襲,2319,80414,,,,3
伊眉兒,2424,316,,,,3
伊媚兒,2428,59682,,,,3
位元,2441,60035,,,,3
來福槍,2737,60426,,,,3
健康捐,121462,86289,,,,3
傳產,3723,62017,,,,3
僑教,3861,80607,,,,3
光碟,4101,59772,,,,3
克氏溫標,124824,123237,,,,3
凱氏溫標,125518,123239,,,,3
出包,5198,62095,,,,3
分封交換,124039,125303,,,,3
初達波,123689,129029,,,,3
割喉戰,5826,80249,,,,3
劈腿族,5927,2507,,,,3
十項建設,124349,127532,,,,3
吃飯皇帝大,123371,125804,,,,3
同樂會,7624,62180,,,,3
周邊賽,8223,1782,,,,3
咬手,8252,80560,,,,3
國民旅遊卡,123163,125488,,,,3
國際電話預付卡,9386,81275,,,,3
國語文,9363,61370,,,,3
國賠,120669,17510,,,,3
型錄式廣告,9849,63532,,,,3
境界線,129673,124436,,,,3
大學入學考試,11071,58469,,,,3
好康,11846,110419,,,,3
子弟戲,12332,63828,,,,3
學用品,12516,80713,,,,3
宅男女神,123238,125628,,,,3
安公子,12632,80716,,,,3
小發財,13732,80343,,,,3
幫浦,14701,61711,,,,3
建蔽率,15237,65568,,,,3
建坪,15224,65536,,,,3
很夯,122212,115855,,,,3
後照鏡,15694,65870,,,,3
志工化,16183,5272,,,,3
意識型態,16894,66596,,,,3
手排檔,122055,115288,,,,3
接線生,19004,111210,,,,3
映演,21511,9036,,,,3
更齡,21971,80900,,,,3
核爆,22957,69607,,,,3
母姊會,24394,87865,,,,3
水火同源,119989,19870,,,,3
水噹噹,24827,81465,,,,3
清寒生,122398,119622,,,,3
無煙囪工業,125570,131312,,,,3
特任,68425,86693,,,,3
現金卡,29030,70552,,,,3
甄試,29191,70668,,,,3
生態池,119997,18623,,,,3
督工,31007,90409,,,,3
石綿,31269,132058,,,,3
綠色標章,125833,131494,,,,3
網路遊戲,121964,131055,,,,3
網路劇,122353,117343,,,,3
老人公寓,120756,20941,,,,3
臨時會,36137,70869,,,,3
臺兩,36445,87180,,,,3
草根大使,37142,70987,,,,3
萬國語音學字母,120762,19827,,,,3
血牛,38390,80888,,,,3
衛生下水道,38582,87302,,,,3
複決權,38919,85628,,,,3
親職教育,39218,71195,,,,3
觀光工廠,120103,20019,,,,3
角錐,122132,115197,,,,3
角柱,122131,115198,,,,3
谷標,40460,86195,,,,3
資安,125732,132146,,,,3
超馬,41334,86751,,,,3
超貸,41351,71230,,,,3
輪暴,42041,81057,,,,3
轉檯,42159,20358,,,,3
送報生,42448,81084,,,,3
送辦,42452,81085,,,,3
通膨,42913,71209,,,,3
造勢會,42789,87940,,,,3
運將,43087,71333,,,,3
酒醉誤江山,43728,61120,,,,3
限制級,45320,71714,,,,3
陸上警報,45407,81126,,,,3
集團結婚,107160,97128,,,,3
零用金,46321,80487,,,,3
電腦字典,125771,131629,,,,3
青發,46533,88230,,,,3
飛安,47330,71492,,,,3
餐會,47538,71584,,,,3
高麗菜,48177,71558,,,,3
髮姐,48191,80768,,,,3
一個頭兩個大,186,80944,,,,3
一綱多本,280,66579,,,,3
上一號,582,81609,,,,3
人類免疫不全症病毒,123849,123126,,,,3
便當,2974,85768,,,,3
假決議,64429,4974,,,,3
光碟雜誌,123613,126493,,,,3
全民健保,4410,20914,,,,3
全銜,4456,59802,,,,3
公共電視,4617,58912,,,,3
加油服,49195,1377,,,,3
加菜,121762,97142,,,,3
助選,6072,60269,,,,3
反撞力,74176,16640,,,,3
古早,7307,59492,,,,3
叩應,7468,59532,,,,3
和解共生,8173,1529,,,,3
品管,8303,62670,,,,3
國民教育,9302,61365,,,,3
國際奧會,9387,21232,,,,3
地目,9618,62602,,,,3
報值掛號,10051,61483,,,,3
大專聯考,10897,58459,,,,3
大眾運輸,10914,58464,,,,3
夾注號,11459,110369,,,,3
奎林,65338,8024,,,,3
學測,12546,64477,,,,3
安寧病房,12695,80725,,,,3
導覽員,13629,64739,,,,3
尖峰期,13816,80350,,,,3
就學貸款,13855,110629,,,,3
底標,122137,115351,,,,3
建物,15225,65539,,,,3
志工,16182,66174,,,,3
悠遊聯名卡,123164,127735,,,,3
抗告,17978,67077,,,,3
指考,18718,4053,,,,3
按讚,122224,115887,,,,3
捷運工程,123619,126241,,,,3
政務官,20448,4897,,,,3
新血,21019,111379,,,,3
新人類,21001,80413,,,,3
旅遊事業,125249,124284,,,,3
日光節約時間,124494,122162,,,,3
映畫,120486,18956,,,,3
普考,21679,68796,,,,3
更生人,21954,81168,,,,3
有的沒有的,22165,81442,,,,3
柏金森氏病,22817,69892,,,,3
核能發電廠,125258,122159,,,,3
條紋密碼,23158,80717,,,,3
棄保效應,23131,80695,,,,3
歹戲拖棚,24178,59123,,,,3
民意代表,24576,70101,,,,3
洋芋片,25472,70102,,,,3
流浪教師,25546,69941,,,,3
海浬,125277,131480,,,,3
特種考試,28381,70221,,,,3
眷村,30931,112355,,,,3
私校保險,32061,86940,,,,3
稅負制,32224,86947,,,,3
積體電路,32339,77965,,,,3
竊嫌,32574,70328,,,,3
立可白,32586,70330,,,,3
終身俸,71015,87166,,,,3
網路卡,34033,25185,,,,3
線上調查,125957,131067,,,,3
育幼院,35520,70890,,,,3
苦蚵仔,125177,130024,,,,3
藝品,37838,71051,,,,3
行政立法,124805,131611,,,,3
行事曆,38467,70896,,,,3
行動值,38497,87293,,,,3
裝笑尾,38846,87318,,,,3
製程,38900,80978,,,,3
製播案,38902,87431,,,,3
褫奪公權,38946,71027,,,,3
西瓜效應,38993,80979,,,,3
親繕,39219,80298,,,,3
詩曲,122502,121034,,,,3
調差,40066,86144,,,,3
資優班,40926,113335,,,,3
走透透,120767,20312,,,,3
蹺家,41655,71383,,,,3
軍人節,123257,130282,,,,3
輔級,125877,131349,,,,3
農民年金,42262,87612,,,,3
退除役,42611,71289,,,,3
通勤生,68586,87765,,,,3
里肌,124900,132392,,,,3
開麥拉,44926,61492,,,,3
闖空門,45089,80412,,,,3
關係企業,45104,71456,,,,3
阿摩尼亞水,125058,131514,,,,3
顯示器配接卡,130085,133279,,,,3
黨鞭,62021,86528,,,,3
一步一腳印,71624,9714,,,,3
一貫作業,217,64288,,,,3
二手屋,49349,81718,,,,3
二度梅,1645,80321,,,,3
亮票,1875,60650,,,,3
代客泊車,2203,80959,,,,3
保安警察,3005,60709,,,,3
健保,3585,95047,,,,3
僑社,3858,828,,,,3
光碟書,4102,679,,,,3
公視,4688,20955,,,,3
典獄長,4822,60531,,,,3
同型合子,123864,123109,,,,3
喧天價響,8632,80590,,,,3
國中,9274,61355,,,,3
國片,9284,80610,,,,3
國定古蹟,120046,17458,,,,3
在地作家,9719,80621,,,,3
地盤下陷,9694,63084,,,,3
基本盤,9970,80941,,,,3
大紅豆,10836,81282,,,,3
大眾捷運系統,10912,58462,,,,3
大學評鑑,11078,110318,,,,3
大學聯考,61943,7367,,,,3
大姐頭,10803,64882,,,,3
天然瓦斯,11246,63941,,,,3
太白粉,11315,64611,,,,3
太陽眼鏡,11357,64630,,,,3
奶球,11717,81068,,,,3
學務處,120747,18632,,,,3
密醫,13081,64369,,,,3
小黃,13725,81207,,,,3
工地秀,14294,65428,,,,3
布袋戲偶,14524,80409,,,,3
平快車,14749,80427,,,,3
幽浮,14946,60852,,,,3
弳度制,124227,122773,,,,3
形塑,15514,80469,,,,3
心跳速率,123857,125862,,,,3
快鍋,16173,66462,,,,3
情資,16639,66952,,,,3
捷運,19141,67948,,,,3
排檔,19260,68192,,,,3
推估,19277,67747,,,,3
揪團,123120,127918,,,,3
揪甘心,122918,127911,,,,3
搶孤,19646,67911,,,,3
放牛班,20372,68189,,,,3
散光,121334,114866,,,,3
新七奇,20997,7869,,,,3
日據時代,21301,68548,,,,3
普通考試,66858,10304,,,,3
有夠,22201,80634,,,,3
有料,22185,80633,,,,3
枯候,22758,80649,,,,3
核子潛艇,63786,8712,,,,3
正字標記,23988,69818,,,,3
烏腳病,27381,70197,,,,3
牛步化,28228,81006,,,,3
牛肉場,28225,70445,,,,3
特考,28326,70188,,,,3
獲得性免疫缺陷症候群,129704,125543,,,,3
球敘,28959,80932,,,,3
用戶介面,124065,130582,,,,3
癸字戳,130079,133206,,,,3
登機室,30076,85329,,,,3
發財車,30139,70678,,,,3
票倉,31830,81145,,,,3
福馬林,121696,96320,,,,3
科學工業園區,120975,20251,,,,3
空檔,32441,112539,,,,3
立體身歷聲,124660,131653,,,,3
紅不讓,33384,62001,,,,3
級任制,33608,70660,,,,3
素人畫家,33482,70540,,,,3
網路拍賣,122070,131694,,,,3
義交,120167,20826,,,,3
羽毛衣,34794,70597,,,,3
耐隆,122850,129692,,,,3
職等,35410,80824,,,,3
自然保育,36321,81185,,,,3
荐任,37125,70974,,,,3
菸毒勒戒所,125605,130486,,,,3
萬國音標,102477,19889,,,,3
落漆,122285,130287,,,,3
販報機,40696,85949,,,,3
販安,40693,80458,,,,3
走春,41191,91330,,,,3
輔導級,41956,85674,,,,3
速食麵,42721,61388,,,,3
里民,43932,80257,,,,3
鏡像反射,126306,129971,,,,3
鐵票,44622,71539,,,,3
阿達,45232,81188,,,,3
阿莎力,45229,60644,,,,3
陸勞,45412,87021,,,,3
陽萎,45544,26186,,,,3
陽春型,45541,80432,,,,3
離峰期,45853,80456,,,,3
零碼,123067,131259,,,,3
電子花車,120589,21160,,,,3
電音三太子,123225,129056,,,,3
頂讓,46818,71648,,,,3
驗疫,126217,131979,,,,3
麻吉,48675,88748,,,,3
三界公,433,58229,,,,3
中概股,1240,58723,,,,3
乾泳,1505,770,,,,3
二項分配,124152,122898,,,,3
二進位元,123997,122897,,,,3
二軍,1650,80328,,,,3
亮眼,1876,60649,,,,3
人類免疫不全病毒,129576,123174,,,,3
介面,2070,58814,,,,3
個人數位助理,122737,121476,,,,3
健康保險,72829,10378,,,,3
光害,4078,80628,,,,3
免洗筷,4205,60149,,,,3
八家將,4534,58149,,,,3
公聽會,4751,58999,,,,3
分角線,124143,125799,,,,3
切結書,5354,59085,,,,3
剖腹生產,5770,109725,,,,3
剝皮妹,122108,115181,,,,3
加給,6012,109751,,,,3
去回票,123251,123516,,,,3
吃排頭,7682,59925,,,,3
喜憨兒,8609,62453,,,,3
回堵,9167,81055,,,,3
土托魚,9526,2031,,,,3
地震規模,121341,84947,,,,3
基本學科,75364,127359,,,,3
報值掛號信,60744,6200,,,,3
大尾,10768,81017,,,,3
官等,12836,3507,,,,3
定存奴,12767,3320,,,,3
客製化,120724,18668,,,,3
密辛,13060,81177,,,,3
少年觀護所,49395,81728,,,,3
工業安全,80117,9335,,,,3
年金,14845,65394,,,,3
度晬,15039,95121,,,,3
引水人,70206,7586,,,,3
後座力,121074,25213,,,,3
徵才,15914,80496,,,,3
徵信社,122048,114981,,,,3
戒護,17455,66956,,,,3
打卡鐘,17770,67141,,,,3
拿翹,18956,67879,,,,3
推派,19282,67785,,,,3
撇步,122229,115891,,,,3
斫害,20985,80783,,,,3
星海,21532,80480,,,,3
普遍級,123176,128033,,,,3
杯底不可飼金魚,123400,126365,,,,3
核子反應,63784,8710,,,,3
桌面電腦,125266,127027,,,,3
歹命,24172,111688,,,,3
歹竹出好筍,24171,59122,,,,3
殘障學校,24279,70025,,,,3
民宿,24557,70093,,,,3
泵浦,25735,70356,,,,3
燙馬,129801,128457,,,,3
爐主,120099,20357,,,,3
爭獎賽,28093,86808,,,,3
牙釉質,124534,131972,,,,3
牽罟,28413,70194,,,,3
獎助金,28636,80928,,,,3
甘草演員,122261,129097,,,,3
生物群聚,124627,132189,,,,3
白目,30215,59597,,,,3
研議,31304,71748,,,,3
硬喬,31428,87007,,,,3
票源,31833,70956,,,,3
科學園區,120029,19826,,,,3
空頭公司,32436,70312,,,,3
立法委員,32598,70333,,,,3
筆電,32885,70367,,,,3
管訓,32948,70391,,,,3
精神面,33261,80587,,,,3
綠花菜,122730,121578,,,,3
網路六合彩,123659,131061,,,,3
網路購物,34039,112688,,,,3
義大利語,70106,87547,,,,3
翹課,67101,25428,,,,3
老人年金,34916,70615,,,,3
育嬰假,35522,87393,,,,3
自營生物,123870,131466,,,,3
臺尺,36437,87179,,,,3
臺灣錢淹腳目,36467,61616,,,,3
臺斤,36436,70977,,,,3
船過水無痕,123437,126768,,,,3
菸捐,121461,86288,,,,3
護航艦,40359,71457,,,,3
跑趴,41448,87563,,,,3
跨足,41473,80999,,,,3
身歷聲,41733,80056,,,,3
車掌,41787,71246,,,,3
軍公教,41818,85664,,,,3
辦桌,42221,85687,,,,3
近貧,42373,85696,,,,3
迷姐,42484,91422,,,,3
通識教育,42918,71211,,,,3
通識科目,42917,71210,,,,3
遇缺不補,43128,87990,,,,3
配票,43746,71303,,,,3
金光黨,44083,71473,,,,3
阿嬤,45238,71682,,,,3
限時專送,45323,71715,,,,3
零組件,46348,97132,,,,3
電聯車,46275,71757,,,,3
非常上訴,107399,128796,,,,3
風化區,62836,86264,,,,3
養老鼠，咬布袋,123466,127185,,,,3
鬱竹,126232,132000,,,,3
魔術數字,48339,88432,,,,3
三彩,449,426,,,,3
三冠王,428,58225,,,,3
三溫暖,456,58244,,,,3
中古屋,1165,58682,,,,3
九年一貫課程,1455,57975,,,,3
乞丐趕廟公,123343,124930,,,,3
五年祭,123270,123027,,,,3
交通義警,1820,81303,,,,3
交流道,1804,59619,,,,3
介系詞,120436,19883,,,,3
作摩,2592,78376,,,,3
併科,2786,570,,,,3
保護令,3081,60744,,,,3
假投票,64436,4975,,,,3
偵防,3475,61241,,,,3
傳產股,3724,855,,,,3
全民健康保險,4411,59790,,,,3
公證結婚,4747,58996,,,,3
公共給水,73252,12642,,,,3
公墓裡放鞭炮,123524,121915,,,,3
前段班,5707,60806,,,,3
勒戒所,6120,1291,,,,3
十大建設,73938,14889,,,,3
反智,7093,2652,,,,3
古早味,7308,59493,,,,3
吃人夠夠,7659,59910,,,,3
同基因型合子,123865,123164,,,,3
國民中學,9291,61359,,,,3
國民年金,9295,61362,,,,3
國音字母,75122,125605,,,,3
塗托魚,125670,127408,,,,3
多角化,10511,63113,,,,3
大拜拜,10827,64889,,,,3
始業式,12016,64101,,,,3
委任立法,68958,7933,,,,3
專校,13439,64708,,,,3
布希鞋,121481,87024,,,,3
幼稚教育,14934,80466,,,,3
微中子,15869,65958,,,,3
怠職,16481,80541,,,,3
恩可,125241,122131,,,,3
愛現,17033,61577,,,,3
戶籍謄本,17575,66988,,,,3
手扶梯,17681,4378,,,,3
打高空,17827,80687,,,,3
投現,18158,68087,,,,3
換能器,125548,127842,,,,3
撐盤,19860,80220,,,,3
攝護腺,20167,68089,,,,3
日焰,123711,126515,,,,3
更生保護,21955,68748,,,,3
替代役男,22033,68935,,,,3
柳丁汁,22828,81424,,,,3
核閱,22952,69588,,,,3
機率,23668,69797,,,,3
歪哥,24108,69913,,,,3
洲際飛彈,71039,25141,,,,3
派恩脫,125136,131477,,,,3
炸寒單,27284,70151,,,,3
無殼蝸牛,27547,80917,,,,3
煙毒勒戒所,129962,130820,,,,3
爆裂物,28036,70286,,,,3
玻璃圈,28904,70406,,,,3
番界,122264,128799,,,,3
盲胞,30641,71373,,,,3
第四臺,32801,70361,,,,3
紙上作業,33580,80601,,,,3
綠花椰菜,34119,81459,,,,3
網路銀行,122956,130364,,,,3
聖母峰,35227,80816,,,,3
職場液態族,120757,20797,,,,3
職業工會,70924,87390,,,,3
腦力激盪術,129902,129316,,,,3
自走屋,36204,90068,,,,3
草莓族,37152,70996,,,,3
藝文活動,37834,71046,,,,3
複決,38918,85627,,,,3
討海人,39439,71329,,,,3
資遣費,40919,71234,,,,3
超連結,41340,113365,,,,3
路樹,41544,81020,,,,3
跳機,41511,81019,,,,3
軋票,41810,81062,,,,3
軋車,41808,89523,,,,3
選情,43458,71391,,,,3
郵務士,43630,71284,,,,3
里幹事,43939,86301,,,,3
鋁箔包,44365,71499,,,,3
鎮暴,44523,71528,,,,3
陸客團,45409,87026,,,,3
電動刮鬍刀,121546,89565,,,,3
面皰,46623,71579,,,,3
顎骨,47098,75164,,,,3
飛魚虎,125203,131652,,,,3
黑白講,48774,61498,,,,3
黑沃土,123786,128788,,,,3
一把罩,102,66191,,,,3
乙太網路,124014,123375,,,,3
乩童,1476,59608,,,,3
亂視,1559,1065,,,,3
伏地挺身,2381,59684,,,,3
保安林,72616,10151,,,,3
做票,3457,485,,,,3
光復節,4091,59764,,,,3
內亂罪,73134,11950,,,,3
公告現值,4633,58918,,,,3
公保,4650,58931,,,,3
劃座位,5886,2474,,,,3
勞工保險,65449,5963,,,,3
區運,6487,1078,,,,3
十億分點,127129,124193,,,,3
升等考試,6588,59102,,,,3
合氣禪,7728,1204,,,,3
圈選,9258,3107,,,,3
國中小,9275,61356,,,,3
垮臉,9853,2242,,,,3
塗布,127100,124339,,,,3
夜間部,10598,2210,,,,3
大嫂團,11021,2798,,,,3
太座,11345,64624,,,,3
奧客,11605,95266,,,,3
好酒沉甕底,11840,59979,,,,3
安貼,122427,120922,,,,3
家商,64406,6751,,,,3
家扶,12938,2961,,,,3
對嘴,13586,2680,,,,3
尼隆,122849,124442,,,,3
幼幼班,80107,8953,,,,3
廳舍,15189,3705,,,,3
建築執照,125099,122932,,,,3
影印機,15563,65823,,,,3
情治,16617,80567,,,,3
惡質,16805,80580,,,,3
披薩,18520,61962,,,,3
拜票,18827,67840,,,,3
指數型成長,123884,128152,,,,3
擺道,20121,80226,,,,3
救難隊,20581,68266,,,,3
文化財,69000,8270,,,,3
新劇,21064,80416,,,,3
核能電廠,22938,69518,,,,3
桌上型電腦,23055,69683,,,,3
棒棒腿,23181,81447,,,,3
槓龜,125804,122078,,,,3
歐巴桑,23925,69795,,,,3
正妹,120742,19984,,,,3
死翹翹,24224,81462,,,,3
油電混合車,25316,81468,,,,3
瀏海,27096,70260,,,,3
熨馬,129802,128458,,,,3
版大,129766,127908,,,,3
牛稠子文化,123204,130262,,,,3
生物群集,124626,132190,,,,3
盲目不盲心,30640,80435,,,,3
精神症,122375,117580,,,,3
糖果舞,126026,131673,,,,3
紐澤西護欄,123065,129689,,,,3
綁樁,33947,81169,,,,3
綜合所得稅,33972,70567,,,,3
線上問卷,125956,130325,,,,3
編譯程式,124004,130376,,,,3
聾胞,35427,80825,,,,3
能力分班,35756,70761,,,,3
自然保留區,123869,131432,,,,3
螢光幕,38254,71093,,,,3
行動電話,38498,77881,,,,3
解除安裝,39299,80060,,,,3
諧星,40135,71374,,,,3
證所稅,40276,89294,,,,3
資料夾,122978,126624,,,,3
走路工,122298,131236,,,,3
跟監,121842,129040,,,,3
蹺辮子,41658,23759,,,,3
蹺課,41656,24528,,,,3
輔選,41957,113423,,,,3
透天厝,42798,71432,,,,3
連身裙,42662,71319,,,,3
長黑,44762,71591,,,,3
阿伐射線,60489,86909,,,,3
阿拉,45217,71626,,,,3
除役,45371,71722,,,,3
雜訊,45815,80084,,,,3
鬱卒,48272,71571,,,,3
鳳梨頭，西瓜尾,123462,127190,,,,3
麻虱目,125516,132277,,,,3
黑函,63812,90630,,,,3
